device_id,street_marker,sign_plate_id,target_occupied,hour,dow,is_weekend,duration_min
23928,10182E,216.0,1,8.0,3.0,0,4.75
23928,10182E,216.0,1,9.0,3.0,0,9.1
23928,10182E,nan,1,20.0,3.0,0,4.333333333333333
23928,10182E,216.0,1,8.0,4.0,0,9.916666666666666
23928,10182E,216.0,0,9.0,4.0,0,4.866666666666666
23928,10182E,216.0,1,10.0,4.0,0,13.983333333333333
23928,10182E,nan,0,15.0,5.0,1,8.35
23928,10182E,nan,0,23.0,5.0,1,21.616666666666667
23928,10182E,nan,1,14.0,6.0,1,6.316666666666666
23928,10182E,nan,1,15.0,6.0,1,5.866666666666666
23928,10182E,nan,0,16.0,6.0,1,1.1166666666666667
23928,10182E,nan,0,19.0,6.0,1,2.533333333333333
23928,10182E,216.0,0,7.0,0.0,0,55.71666666666667
23928,10182E,216.0,1,11.0,0.0,0,7.383333333333334
23928,10182E,216.0,0,17.0,0.0,0,6.8
23928,10182E,216.0,1,17.0,0.0,0,56.416666666666664
23928,10182E,216.0,1,12.0,1.0,0,0.26666666666666666
23928,10182E,216.0,0,13.0,1.0,0,3.783333333333333
23928,10182E,216.0,0,16.0,1.0,0,12.75
23928,10182E,216.0,1,17.0,1.0,0,0.4
23928,10182E,nan,0,20.0,1.0,0,3.4
23928,10182E,nan,1,6.0,2.0,0,43.6
23928,10182E,216.0,1,9.0,2.0,0,5.95
23928,10182E,216.0,1,16.0,2.0,0,35.083333333333336
23928,10182E,216.0,0,9.0,3.0,0,5.433333333333334
23928,10182E,216.0,0,16.0,3.0,0,17.083333333333332
23928,10182E,nan,0,19.0,3.0,0,0.9166666666666666
23928,10182E,216.0,1,8.0,4.0,0,12.5
23928,10182E,216.0,0,9.0,4.0,0,12.95
23928,10182E,216.0,1,17.0,4.0,0,1.6666666666666667
23928,10182E,nan,1,13.0,5.0,1,6.6
23928,10182E,216.0,1,10.0,0.0,0,29.633333333333333
23928,10182E,nan,0,19.0,0.0,0,3.6
23928,10182E,216.0,1,8.0,1.0,0,3.716666666666667
23928,10182E,216.0,1,11.0,1.0,0,25.566666666666666
23928,10182E,nan,0,19.0,3.0,0,0.6166666666666667
23928,10182E,nan,0,20.0,3.0,0,0.5333333333333333
23928,10182E,216.0,1,9.0,4.0,0,14.65
23928,10182E,216.0,1,12.0,4.0,0,16.25
23928,10182E,216.0,0,12.0,4.0,0,0.13333333333333333
23928,10182E,216.0,1,13.0,4.0,0,69.9
23928,10182E,216.0,1,15.0,4.0,0,0.3333333333333333
23928,10182E,216.0,0,15.0,4.0,0,8.1
23928,10182E,216.0,0,17.0,4.0,0,4.183333333333334
23928,10182E,216.0,0,17.0,4.0,0,4.383333333333334
23928,10182E,216.0,1,18.0,4.0,0,13.483333333333333
23928,10182E,nan,0,21.0,4.0,0,13.683333333333334
23928,10182E,nan,1,22.0,4.0,0,2.8666666666666667
23928,10182E,213.0,0,7.0,5.0,1,74.33333333333333
23928,10182E,216.0,1,12.0,0.0,0,11.033333333333333
23928,10182E,216.0,1,12.0,0.0,0,67.53333333333333
23928,10182E,216.0,1,16.0,0.0,0,1.4166666666666667
23928,10182E,216.0,0,17.0,0.0,0,25.166666666666668
23928,10182E,216.0,0,11.0,1.0,0,0.6833333333333333
23928,10182E,216.0,0,11.0,1.0,0,3.6333333333333333
23928,10182E,216.0,0,16.0,1.0,0,0.26666666666666666
23928,10182E,216.0,1,9.0,4.0,0,50.45
23928,10182E,216.0,1,17.0,4.0,0,1.55
23928,10182E,nan,0,10.0,6.0,1,2.1666666666666665
23928,10182E,nan,1,13.0,6.0,1,7.066666666666666
23928,10182E,216.0,0,14.0,0.0,0,0.3333333333333333
23928,10182E,216.0,0,16.0,0.0,0,13.116666666666667
23928,10182E,216.0,1,11.0,1.0,0,0.9166666666666666
23928,10182E,216.0,1,14.0,1.0,0,16.883333333333333
23928,10182E,216.0,0,15.0,1.0,0,8.5
23928,10182E,216.0,0,15.0,1.0,0,10.966666666666667
23928,10182E,216.0,1,16.0,1.0,0,4.416666666666667
23928,10182E,216.0,0,17.0,1.0,0,2.566666666666667
23930,6243W,221.0,0,15.0,1.0,0,202.63333333333333
23930,6243W,221.0,1,13.0,3.0,0,1.7333333333333334
23930,6243W,221.0,0,7.0,4.0,0,257.31666666666666
23930,6243W,220.0,1,7.0,5.0,1,300.0
23930,6243W,221.0,0,7.0,0.0,0,6.066666666666666
23930,6243W,nan,1,18.0,0.0,0,330.0
23930,6243W,221.0,0,13.0,2.0,0,28.6
23930,6243W,nan,1,18.0,2.0,0,74.8
23930,6243W,nan,1,0.0,3.0,0,422.43333333333334
23930,6243W,221.0,0,10.0,4.0,0,0.26666666666666666
23930,6243W,221.0,1,10.0,4.0,0,131.56666666666666
23930,6243W,nan,0,19.0,4.0,0,16.916666666666668
23930,6243W,nan,1,0.0,2.0,0,450.0
23930,6243W,221.0,0,17.0,3.0,0,71.01666666666667
23930,6243W,nan,1,18.0,3.0,0,181.6
23930,6243W,221.0,1,11.0,4.0,0,140.08333333333334
23930,6243W,221.0,0,13.0,4.0,0,17.9
23930,6243W,220.0,1,10.0,5.0,1,21.1
23930,6243W,nan,1,12.0,5.0,1,149.13333333333333
23930,6243W,nan,1,21.0,5.0,1,2.716666666666667
23930,6243W,221.0,1,13.0,1.0,0,67.58333333333333
23930,6243W,221.0,1,13.0,2.0,0,112.28333333333333
23930,6243W,221.0,1,17.0,3.0,0,59.18333333333333
23930,6243W,220.0,0,7.0,5.0,1,89.01666666666667
23930,6243W,nan,1,19.0,5.0,1,56.583333333333336
23930,6243W,nan,1,21.0,6.0,1,71.11666666666666
23930,6243W,221.0,0,8.0,1.0,0,5.4
23930,6243W,220.0,0,11.0,5.0,1,89.8
23930,6243W,221.0,0,16.0,0.0,0,48.333333333333336
23930,6243W,221.0,1,9.0,1.0,0,117.83333333333333
23930,6243W,nan,1,19.0,1.0,0,11.666666666666666
23930,6243W,221.0,1,17.0,2.0,0,50.61666666666667
23930,6243W,nan,1,21.0,2.0,0,89.93333333333334
23930,6243W,221.0,0,7.0,3.0,0,35.766666666666666
23930,6243W,nan,1,17.0,5.0,1,78.93333333333334
23930,6243W,nan,0,0.0,2.0,0,450.0
23930,6243W,221.0,1,11.0,2.0,0,112.15
23930,6243W,221.0,1,14.0,3.0,0,108.41666666666667
23930,6243W,221.0,1,15.0,3.0,0,41.15
23930,6243W,221.0,0,11.0,1.0,0,5.366666666666666
23930,6243W,221.0,0,8.0,4.0,0,0.95
23930,6243W,221.0,0,9.0,4.0,0,19.116666666666667
23930,6243W,nan,1,12.0,5.0,1,521.8166666666667
23930,6243W,221.0,0,17.0,2.0,0,31.716666666666665
23930,6243W,221.0,0,11.0,3.0,0,2.65
23930,6243W,221.0,1,11.0,3.0,0,162.21666666666667
23930,6243W,221.0,1,16.0,3.0,0,55.55
23930,6243W,nan,1,18.0,3.0,0,2.3666666666666667
23930,6243W,nan,0,18.0,3.0,0,327.6333333333333
23930,6243W,220.0,0,9.0,5.0,1,24.466666666666665
23930,6243W,nan,0,13.0,6.0,1,20.9
23930,6243W,nan,1,0.0,0.0,0,450.0
23930,6243W,221.0,1,11.0,1.0,0,30.183333333333334
23930,6243W,221.0,1,15.0,3.0,0,4.666666666666667
23930,6243W,221.0,1,7.0,4.0,0,287.73333333333335
23930,6243W,221.0,1,12.0,4.0,0,70.3
23930,6243W,nan,0,22.0,4.0,0,85.21666666666667
23930,6243W,220.0,0,11.0,5.0,1,0.43333333333333335
23930,6243W,nan,1,18.0,5.0,1,79.1
23930,6243W,nan,1,15.0,6.0,1,1.8666666666666667
23930,6243W,nan,1,21.0,2.0,0,143.08333333333334
23930,6243W,221.0,0,16.0,4.0,0,28.133333333333333
23930,6243W,221.0,0,14.0,0.0,0,1.5
23930,6243W,221.0,0,14.0,3.0,0,0.9
23930,6243W,221.0,1,11.0,4.0,0,133.33333333333334
23930,6243W,221.0,0,14.0,0.0,0,12.733333333333333
23930,6243W,221.0,0,12.0,1.0,0,0.8333333333333334
23930,6243W,221.0,1,13.0,3.0,0,50.88333333333333
23930,6243W,221.0,0,7.0,4.0,0,52.9
23930,6243W,220.0,0,11.0,5.0,1,4.583333333333333
23930,6243W,nan,0,16.0,5.0,1,4.65
23930,6243W,221.0,0,11.0,2.0,0,2.466666666666667
23930,6243W,221.0,1,15.0,2.0,0,1.3833333333333333
23930,6243W,nan,0,19.0,2.0,0,163.75
23930,6243W,221.0,1,7.0,3.0,0,660.0
23930,6243W,nan,1,18.0,3.0,0,330.0
23930,6243W,nan,0,21.0,6.0,1,14.65
23930,6243W,221.0,0,13.0,2.0,0,2.85
23930,6243W,nan,1,19.0,2.0,0,58.56666666666667
23930,6243W,221.0,0,15.0,3.0,0,2.7666666666666666
23930,6243W,221.0,0,10.0,4.0,0,17.816666666666666
23930,6243W,220.0,1,12.0,5.0,1,17.583333333333332
23930,6243W,nan,0,9.0,6.0,1,441.28333333333336
23930,6243W,nan,0,22.0,1.0,0,112.48333333333333
23930,6243W,nan,0,0.0,4.0,0,450.0
23930,6243W,221.0,0,17.0,4.0,0,0.3333333333333333
23930,6243W,nan,0,23.0,5.0,1,0.7
23930,6243W,nan,1,0.0,6.0,1,280.95
23930,6243W,221.0,0,14.0,0.0,0,26.583333333333332
23930,6243W,221.0,0,16.0,0.0,0,30.0
23930,6243W,nan,0,0.0,2.0,0,175.46666666666667
23930,6243W,221.0,0,7.0,4.0,0,6.15
23930,6243W,221.0,0,15.0,4.0,0,12.783333333333333
23930,6243W,nan,0,0.0,0.0,0,450.0
23930,6243W,221.0,0,7.0,1.0,0,44.4
23930,6243W,221.0,0,10.0,1.0,0,0.6666666666666666
23930,6243W,221.0,1,7.0,2.0,0,0.35
23930,6243W,221.0,0,16.0,2.0,0,3.65
23930,6243W,nan,0,19.0,3.0,0,18.55
23930,6243W,221.0,1,11.0,0.0,0,8.6
23930,6243W,nan,0,0.0,3.0,0,450.0
23930,6243W,221.0,0,7.0,3.0,0,106.45
23930,6243W,nan,1,12.0,5.0,1,269.28333333333336
23930,6243W,nan,1,9.0,6.0,1,0.9833333333333333
23930,6243W,nan,1,12.0,6.0,1,8.733333333333333
23930,6243W,nan,1,18.0,1.0,0,202.76666666666668
23930,6243W,nan,1,19.0,2.0,0,0.43333333333333335
23930,6243W,221.0,1,13.0,3.0,0,3.45
23930,6243W,221.0,0,16.0,3.0,0,2.35
23930,6243W,221.0,1,11.0,4.0,0,448.53333333333336
23930,6243W,221.0,1,12.0,0.0,0,31.833333333333332
23930,6243W,221.0,1,10.0,1.0,0,47.15
23930,6243W,220.0,1,11.0,5.0,1,11.9
23930,6243W,221.0,0,15.0,0.0,0,61.5
23930,6243W,221.0,0,17.0,0.0,0,68.4
23930,6243W,nan,1,19.0,2.0,0,0.26666666666666666
23930,6243W,221.0,0,13.0,3.0,0,1.2166666666666666
23930,6243W,nan,0,18.0,0.0,0,130.08333333333334
23930,6243W,nan,0,18.0,3.0,0,53.35
23930,6243W,nan,1,0.0,4.0,0,450.0
23930,6243W,221.0,0,9.0,4.0,0,12.433333333333334
23930,6243W,nan,1,7.0,1.0,0,8.0
23930,6243W,nan,0,0.0,2.0,0,442.1
23930,6243W,221.0,1,10.0,4.0,0,0.23333333333333334
23930,6243W,221.0,0,15.0,4.0,0,6.7
23930,6243W,nan,1,21.0,4.0,0,169.55
23930,6243W,221.0,0,10.0,1.0,0,2.4
23930,6243W,221.0,0,12.0,2.0,0,18.866666666666667
23930,6243W,nan,0,23.0,3.0,0,43.516666666666666
23930,6243W,221.0,1,8.0,4.0,0,106.93333333333334
23930,6243W,nan,1,12.0,5.0,1,199.91666666666666
23930,6243W,nan,0,16.0,6.0,1,70.95
23930,6243W,nan,0,22.0,1.0,0,67.35
23930,6243W,221.0,0,16.0,2.0,0,107.35
23930,6243W,221.0,0,7.0,1.0,0,51.46666666666667
23930,6243W,221.0,1,14.0,3.0,0,171.25
23930,6243W,221.0,0,9.0,4.0,0,1.7666666666666666
23930,6243W,220.0,1,9.0,5.0,1,72.98333333333333
23930,6243W,nan,0,14.0,5.0,1,21.8
23930,6243W,221.0,0,11.0,0.0,0,0.35
23930,6243W,221.0,0,9.0,1.0,0,0.36666666666666664
23930,6243W,221.0,0,12.0,3.0,0,12.0
23930,6243W,221.0,0,13.0,4.0,0,0.18333333333333332
23930,6243W,nan,1,18.0,6.0,1,183.06666666666666
23930,6243W,nan,0,20.0,0.0,0,132.81666666666666
23930,6243W,221.0,1,16.0,1.0,0,95.36666666666666
23930,6243W,221.0,1,12.0,2.0,0,206.25
23930,6243W,221.0,0,15.0,2.0,0,45.63333333333333
23930,6243W,221.0,1,13.0,2.0,0,1.05
23930,6243W,nan,0,0.0,3.0,0,450.0
23930,6243W,nan,1,0.0,2.0,0,450.0
23930,6243W,nan,0,12.0,5.0,1,1.0166666666666666
23930,6243W,nan,0,15.0,5.0,1,140.38333333333333
23930,6243W,nan,1,11.0,6.0,1,2.0833333333333335
23930,6243W,nan,1,18.0,0.0,0,108.91666666666667
23930,6243W,nan,0,20.0,0.0,0,33.28333333333333
23930,6243W,221.0,0,10.0,1.0,0,7.016666666666667
23930,6243W,221.0,1,16.0,2.0,0,143.8
23930,6243W,nan,0,0.0,3.0,0,450.0
23930,6243W,nan,0,0.0,4.0,0,450.0
23930,6243W,nan,0,0.0,1.0,0,374.8833333333333
23930,6243W,221.0,1,7.0,1.0,0,114.21666666666667
23930,6243W,nan,1,19.0,1.0,0,2.3333333333333335
23930,6243W,221.0,0,10.0,2.0,0,4.05
23930,6243W,221.0,1,8.0,4.0,0,0.4666666666666667
23930,6243W,221.0,0,10.0,4.0,0,0.48333333333333334
23930,6243W,221.0,0,12.0,4.0,0,0.5666666666666667
23930,6243W,220.0,1,9.0,5.0,1,151.43333333333334
23930,6243W,221.0,1,15.0,1.0,0,124.43333333333334
23930,6243W,nan,1,18.0,1.0,0,41.1
23930,6243W,221.0,1,13.0,2.0,0,181.85
23930,6243W,221.0,0,9.0,3.0,0,2.8
23930,6243W,nan,0,18.0,3.0,0,330.0
23930,6243W,221.0,1,10.0,4.0,0,65.28333333333333
23930,6243W,nan,0,16.0,5.0,1,26.916666666666668
23930,6243W,221.0,0,13.0,0.0,0,167.28333333333333
23930,6243W,221.0,1,9.0,2.0,0,0.8833333333333333
23930,6243W,221.0,0,15.0,3.0,0,54.35
23930,6243W,nan,0,0.0,4.0,0,450.0
23930,6243W,221.0,0,8.0,4.0,0,0.31666666666666665
23930,6243W,220.0,0,7.0,5.0,1,91.28333333333333
23930,6243W,nan,1,15.0,6.0,1,53.3
23930,6243W,221.0,1,16.0,0.0,0,114.58333333333333
23930,6243W,221.0,1,10.0,4.0,0,110.25
23930,6243W,221.0,1,13.0,4.0,0,137.96666666666667
23930,6243W,220.0,1,11.0,5.0,1,47.21666666666667
23930,6243W,nan,0,15.0,5.0,1,20.516666666666666
23930,6243W,nan,0,21.0,5.0,1,139.5
23930,6243W,nan,1,3.0,6.0,1,320.6
23930,6243W,221.0,1,9.0,0.0,0,203.13333333333333
23930,6243W,221.0,1,8.0,2.0,0,57.38333333333333
23930,6243W,221.0,1,8.0,0.0,0,90.43333333333334
23930,6243W,221.0,0,12.0,0.0,0,101.18333333333334
23930,6243W,221.0,0,10.0,1.0,0,9.616666666666667
23930,6243W,nan,0,22.0,2.0,0,92.56666666666666
23930,6243W,221.0,0,15.0,4.0,0,33.03333333333333
23930,6243W,nan,0,19.0,4.0,0,11.333333333333334
23930,6243W,220.0,1,9.0,5.0,1,96.8
23930,6243W,nan,1,12.0,5.0,1,21.933333333333334
23930,6243W,nan,1,20.0,5.0,1,211.63333333333333
23930,6243W,nan,0,13.0,6.0,1,0.4666666666666667
23930,6243W,nan,1,13.0,6.0,1,213.66666666666666
23930,6243W,nan,1,21.0,6.0,1,150.03333333333333
23930,6243W,nan,1,0.0,2.0,0,331.71666666666664
23930,6243W,nan,0,5.0,2.0,0,118.28333333333333
23930,6243W,221.0,1,8.0,2.0,0,0.5833333333333334
23930,6243W,221.0,0,9.0,2.0,0,0.13333333333333333
23930,6243W,221.0,0,7.0,4.0,0,106.65
23930,6243W,221.0,1,15.0,0.0,0,108.65
23930,6243W,221.0,0,16.0,1.0,0,104.2
23930,6243W,221.0,1,15.0,2.0,0,86.48333333333333
23930,6243W,221.0,0,11.0,0.0,0,4.716666666666667
23930,6243W,nan,0,0.0,2.0,0,450.0
23930,6243W,221.0,1,11.0,0.0,0,164.95
23930,6243W,221.0,1,13.0,2.0,0,83.55
23930,6243W,221.0,0,16.0,2.0,0,8.533333333333333
23930,6243W,nan,1,18.0,3.0,0,4.316666666666666
23930,6243W,221.0,0,13.0,4.0,0,0.35
23930,6243W,nan,0,15.0,6.0,1,3.466666666666667
23930,6243W,nan,0,0.0,0.0,0,450.0
23930,6243W,nan,0,20.0,0.0,0,212.46666666666667
23930,6243W,nan,0,18.0,4.0,0,4.75
23930,6243W,nan,1,20.0,4.0,0,9.95
23930,6243W,220.0,1,7.0,5.0,1,67.53333333333333
23930,6243W,nan,0,14.0,5.0,1,326.5833333333333
23930,6243W,221.0,1,17.0,2.0,0,66.93333333333334
23930,6243W,221.0,1,11.0,4.0,0,5.8
23930,6243W,221.0,0,14.0,3.0,0,4.0
23930,6243W,221.0,1,11.0,4.0,0,99.71666666666667
23930,6243W,nan,0,18.0,4.0,0,36.55
23930,6243W,nan,1,0.0,0.0,0,450.0
23930,6243W,nan,0,13.0,5.0,1,13.266666666666667
23930,6243W,nan,1,19.0,5.0,1,266.18333333333334
23930,6243W,nan,0,18.0,2.0,0,0.06666666666666667
23930,6243W,221.0,0,13.0,3.0,0,74.86666666666666
23930,6243W,221.0,1,15.0,3.0,0,36.266666666666666
23930,6243W,221.0,0,16.0,3.0,0,44.11666666666667
23930,6243W,221.0,0,7.0,4.0,0,60.55
23930,6243W,221.0,1,8.0,4.0,0,44.93333333333333
23930,6243W,221.0,1,14.0,2.0,0,257.71666666666664
23930,6243W,nan,0,22.0,3.0,0,116.43333333333334
23930,6243W,nan,0,20.0,4.0,0,35.6
23930,6243W,220.0,1,8.0,5.0,1,22.583333333333332
23930,6243W,220.0,0,9.0,5.0,1,60.96666666666667
23930,6243W,221.0,1,14.0,0.0,0,0.36666666666666664
23930,6243W,nan,0,0.0,1.0,0,450.0
23930,6243W,221.0,1,8.0,1.0,0,285.05
23930,6243W,nan,1,0.0,3.0,0,450.0
23930,6243W,nan,1,0.0,1.0,0,450.0
23931,7724N,nan,0,0.0,4.0,0,450.0
23931,7724N,218.0,0,14.0,2.0,0,0.0
23931,7724N,218.0,1,7.0,4.0,0,3.7666666666666666
23931,7724N,nan,1,16.0,6.0,1,1.6666666666666667
23931,7724N,218.0,1,7.0,0.0,0,202.7
23931,7724N,nan,0,18.0,1.0,0,330.0
23931,7724N,218.0,1,8.0,2.0,0,8.066666666666666
23931,7724N,nan,0,18.0,4.0,0,330.0
23931,7724N,nan,0,15.0,5.0,1,392.55
23931,7724N,nan,0,18.0,3.0,0,2.066666666666667
23931,7724N,nan,0,0.0,2.0,0,400.1333333333333
23931,7724N,nan,0,18.0,2.0,0,330.0
23931,7724N,218.0,1,17.0,4.0,0,3.033333333333333
23931,7724N,nan,0,13.0,6.0,1,5.266666666666667
23931,7724N,nan,1,7.0,0.0,0,3.0
23931,7724N,218.0,1,10.0,2.0,0,1.3666666666666667
23931,7724N,218.0,1,14.0,3.0,0,69.93333333333334
23931,7724N,nan,0,13.0,6.0,1,640.4666666666667
23931,7724N,218.0,0,9.0,2.0,0,170.0
23931,7724N,nan,0,18.0,4.0,0,330.0
23931,7724N,218.0,0,15.0,0.0,0,34.1
23931,7724N,218.0,0,15.0,1.0,0,130.05
23931,7724N,218.0,0,10.0,2.0,0,149.7
23931,7724N,218.0,1,12.0,2.0,0,62.93333333333333
23931,7724N,nan,0,0.0,1.0,0,432.21666666666664
23931,7724N,218.0,1,7.0,2.0,0,431.98333333333335
23931,7724N,nan,0,0.0,5.0,1,450.0
23931,7724N,nan,0,18.0,1.0,0,73.68333333333334
23931,7724N,218.0,1,12.0,3.0,0,2.0833333333333335
23931,7724N,218.0,0,13.0,4.0,0,18.1
23931,7724N,nan,0,19.0,4.0,0,258.93333333333334
23931,7724N,nan,1,19.0,5.0,1,111.55
23931,7724N,nan,0,18.0,0.0,0,325.51666666666665
23931,7724N,218.0,1,17.0,1.0,0,1.4166666666666667
23931,7724N,nan,0,18.0,3.0,0,330.0
23931,7724N,nan,1,20.0,5.0,1,120.58333333333333
23931,7724N,218.0,1,8.0,3.0,0,61.416666666666664
23931,7724N,218.0,0,15.0,4.0,0,202.11666666666667
23931,7724N,218.0,0,12.0,2.0,0,102.58333333333333
23931,7724N,218.0,0,15.0,2.0,0,159.48333333333332
23931,7724N,218.0,1,7.0,3.0,0,21.316666666666666
23931,7724N,218.0,0,9.0,4.0,0,46.61666666666667
23931,7724N,218.0,0,13.0,4.0,0,55.3
23931,7724N,281.0,1,11.0,5.0,1,1.3333333333333333
23931,7724N,nan,0,18.0,0.0,0,73.41666666666667
23931,7724N,nan,0,0.0,2.0,0,450.0
23931,7724N,218.0,0,11.0,3.0,0,0.13333333333333333
23931,7724N,218.0,0,8.0,0.0,0,16.133333333333333
23931,7724N,218.0,0,14.0,1.0,0,78.96666666666667
23931,7724N,nan,0,0.0,5.0,1,450.0
23931,7724N,281.0,0,7.0,5.0,1,267.73333333333335
23931,7724N,281.0,1,11.0,5.0,1,0.8333333333333334
23931,7724N,218.0,0,10.0,1.0,0,123.9
23931,7724N,218.0,0,12.0,1.0,0,377.28333333333336
23931,7724N,nan,0,18.0,1.0,0,330.0
23931,7724N,218.0,1,16.0,4.0,0,1.25
23931,7724N,218.0,0,16.0,4.0,0,108.53333333333333
23931,7724N,281.0,0,7.0,5.0,1,300.0
23931,7724N,nan,0,11.0,6.0,1,90.81666666666666
23931,7724N,218.0,1,9.0,0.0,0,12.483333333333333
23931,7724N,nan,0,18.0,0.0,0,330.0
23931,7724N,218.0,0,13.0,2.0,0,103.55
23931,7724N,218.0,0,14.0,3.0,0,248.05
23931,7724N,nan,0,0.0,4.0,0,440.01666666666665
23931,7724N,nan,0,12.0,5.0,1,217.46666666666667
23931,7724N,nan,0,15.0,6.0,1,514.3666666666667
23931,7724N,218.0,0,11.0,1.0,0,11.4
23931,7724N,218.0,0,17.0,2.0,0,45.46666666666667
23931,7724N,218.0,0,9.0,3.0,0,6.35
23931,7724N,nan,0,0.0,4.0,0,450.0
23931,7724N,218.0,1,9.0,4.0,0,71.13333333333334
23931,7724N,218.0,1,13.0,4.0,0,0.8666666666666667
23931,7724N,218.0,0,15.0,4.0,0,136.61666666666667
23931,7724N,218.0,0,14.0,0.0,0,246.63333333333333
23931,7724N,nan,0,0.0,4.0,0,450.0
23931,7724N,281.0,0,11.0,5.0,1,9.033333333333333
23931,7724N,nan,1,12.0,5.0,1,27.7
23931,7724N,nan,1,14.0,5.0,1,0.55
23931,7724N,nan,0,0.0,1.0,0,450.0
23931,7724N,218.0,0,11.0,1.0,0,72.88333333333334
23931,7724N,218.0,0,7.0,2.0,0,142.33333333333334
23931,7724N,218.0,1,17.0,2.0,0,3.7333333333333334
23931,7724N,218.0,0,11.0,3.0,0,37.1
23931,7724N,nan,0,1.0,2.0,0,272.7
23931,7724N,218.0,1,9.0,3.0,0,2.0
23931,7724N,nan,0,0.0,4.0,0,450.0
23931,7724N,218.0,1,9.0,2.0,0,0.23333333333333334
23931,7724N,nan,0,20.0,2.0,0,183.78333333333333
23931,7724N,218.0,1,7.0,3.0,0,132.2
23931,7724N,218.0,1,10.0,4.0,0,1.1166666666666667
23931,7724N,281.0,0,7.0,5.0,1,289.55
23931,7724N,218.0,1,9.0,0.0,0,5.45
23931,7724N,218.0,0,7.0,1.0,0,88.71666666666667
23931,7724N,218.0,0,13.0,1.0,0,327.43333333333334
23931,7724N,218.0,1,9.0,2.0,0,7.583333333333333
23931,7724N,218.0,1,10.0,3.0,0,13.55
23931,7724N,218.0,0,10.0,3.0,0,29.666666666666668
23931,7724N,nan,0,0.0,0.0,0,450.0
23931,7724N,218.0,0,9.0,0.0,0,43.03333333333333
23931,7724N,218.0,0,7.0,1.0,0,245.13333333333333
23931,7724N,nan,1,18.0,1.0,0,330.0
23931,7724N,218.0,1,17.0,4.0,0,5.6
23931,7724N,218.0,0,17.0,4.0,0,47.9
23931,7724N,nan,0,18.0,4.0,0,0.16666666666666666
23931,7724N,nan,1,10.0,6.0,1,229.21666666666667
23931,7724N,nan,0,18.0,3.0,0,330.0
23931,7724N,nan,0,0.0,0.0,0,450.0
23931,7724N,nan,0,0.0,2.0,0,450.0
23931,7724N,nan,0,0.0,3.0,0,437.68333333333334
23931,7724N,218.0,0,12.0,3.0,0,79.28333333333333
23931,7724N,218.0,1,14.0,2.0,0,122.83333333333333
23931,7724N,218.0,0,14.0,3.0,0,57.65
23931,7724N,218.0,0,16.0,2.0,0,122.83333333333333
23931,7724N,218.0,0,15.0,3.0,0,188.55
23931,7724N,281.0,0,7.0,5.0,1,266.6333333333333
23931,7724N,nan,0,0.0,6.0,1,881.7333333333333
23931,7724N,nan,0,14.0,6.0,1,93.11666666666666
23931,7724N,nan,0,18.0,0.0,0,119.61666666666666
23931,7724N,nan,0,0.0,2.0,0,450.0
23931,7724N,nan,0,18.0,3.0,0,330.0
23931,7724N,218.0,1,9.0,0.0,0,1.05
23931,7724N,218.0,1,9.0,2.0,0,0.7333333333333333
23931,7724N,nan,0,0.0,3.0,0,450.0
23931,7724N,218.0,1,14.0,4.0,0,1.4333333333333333
23931,7724N,nan,0,12.0,5.0,1,76.35
23931,7724N,nan,1,21.0,5.0,1,126.76666666666667
23931,7724N,218.0,0,7.0,0.0,0,573.7666666666667
23931,7724N,218.0,1,7.0,4.0,0,462.18333333333334
23931,7724N,218.0,0,15.0,4.0,0,184.6
23931,7724N,nan,1,16.0,5.0,1,0.35
23931,7724N,218.0,0,10.0,3.0,0,0.11666666666666667
23931,7724N,nan,1,23.0,6.0,1,0.2833333333333333
23931,7724N,nan,0,0.0,3.0,0,450.0
23931,7724N,218.0,0,13.0,3.0,0,7.85
23931,7724N,nan,0,18.0,3.0,0,181.35
23931,7724N,218.0,0,7.0,0.0,0,181.8
23931,7724N,218.0,1,11.0,0.0,0,5.166666666666667
23931,7724N,nan,0,18.0,1.0,0,330.0
23931,7724N,218.0,1,12.0,2.0,0,14.3
23931,7724N,218.0,0,13.0,3.0,0,15.1
23931,7724N,218.0,0,7.0,1.0,0,195.48333333333332
23931,7724N,218.0,0,11.0,1.0,0,446.71666666666664
23931,7724N,nan,1,21.0,5.0,1,5.616666666666666
23931,7724N,218.0,0,14.0,0.0,0,25.616666666666667
23931,7724N,218.0,0,7.0,2.0,0,177.26666666666668
23931,7724N,nan,0,0.0,4.0,0,450.0
23931,7724N,nan,0,0.0,2.0,0,450.0
23931,7724N,218.0,1,17.0,3.0,0,0.6166666666666667
23931,7724N,nan,1,14.0,5.0,1,0.48333333333333334
23931,7724N,nan,0,21.0,5.0,1,11.133333333333333
23931,7724N,nan,0,17.0,6.0,1,28.183333333333334
23931,7724N,nan,0,0.0,1.0,0,390.56666666666666
23931,7724N,218.0,1,17.0,1.0,0,1.5833333333333333
23931,7724N,nan,0,18.0,3.0,0,330.0
23931,7724N,218.0,0,14.0,4.0,0,23.816666666666666
23931,7724N,218.0,0,17.0,4.0,0,83.75
23931,7724N,nan,0,23.0,5.0,1,44.56666666666667
23931,7724N,218.0,0,17.0,0.0,0,58.2
23931,7724N,nan,0,0.0,1.0,0,328.25
23931,7724N,218.0,0,11.0,2.0,0,24.516666666666666
23931,7724N,218.0,1,16.0,2.0,0,0.3333333333333333
23931,7724N,218.0,0,15.0,3.0,0,82.55
